model,split,paper_id,generation,n_relations,n_failed,min_prob,mean_prob,abstract_words,n_rare,error_rate,L0_strict,L1_rate10,L2_rate20,L3_rate33,L4_rate50,L5_unfiltered,D_dynamic
qwen3_8b,train,16541406,generation_3,2,0,0.9940489530563354,0.9943833649158478,159,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16543197,generation_1,6,0,0.9629379510879515,0.9885037243366241,140,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16543197,generation_2,6,0,0.9928798079490662,0.9952621757984161,146,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16543197,generation_3,6,0,0.9735548496246338,0.990736186504364,187,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16574712,generation_1,2,2,0.0079689053818583,0.010570452082902151,202,0,1.0,False,False,False,False,False,True,False
qwen3_8b,train,16574712,generation_2,2,2,0.0207172259688377,0.030532531440258,168,0,1.0,False,False,False,False,False,True,False
qwen3_8b,train,16574712,generation_3,2,2,0.0013571215094998,0.00344356970163055,150,0,1.0,False,False,False,False,False,True,False
qwen3_8b,train,16574713,generation_1,6,1,0.1174759715795517,0.8412506754199663,176,0,0.16666666666666666,False,False,True,True,True,True,False
qwen3_8b,train,16574713,generation_2,6,0,0.6006821393966675,0.922684371471405,178,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16574713,generation_3,6,1,0.434710144996643,0.8825880090395609,158,0,0.16666666666666666,False,False,True,True,True,True,False
qwen3_8b,train,16575011,generation_1,6,0,0.963176429271698,0.9836220145225525,234,2,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16575011,generation_2,6,1,0.349036306142807,0.8815577775239944,187,2,0.16666666666666666,False,False,True,True,True,True,False
qwen3_8b,train,16575011,generation_3,6,0,0.9672349095344543,0.9829571942488352,186,2,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16584858,generation_1,41,0,0.7846307158470154,0.9839085689405116,313,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16584858,generation_2,41,2,0.290867418050766,0.9541370476164469,249,0,0.04878048780487805,False,True,True,True,True,True,True
qwen3_8b,train,16584858,generation_3,41,5,0.0012222089571878,0.8823317603929332,279,0,0.12195121951219512,False,False,True,True,True,True,False
qwen3_8b,train,16586083,generation_1,7,0,0.8809086680412292,0.9627511756760734,271,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16586083,generation_2,7,0,0.9619182348251344,0.9789774588176182,202,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16586083,generation_3,7,0,0.9751836657524108,0.9829712510108948,241,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16596970,generation_1,3,0,0.9795061349868774,0.9802475770314535,165,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16596970,generation_2,3,0,0.9807416796684264,0.9818793137868246,186,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16596970,generation_3,3,0,0.9789063930511476,0.98039710521698,203,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16634859,generation_1,1,0,0.9805456399917604,0.9805456399917604,158,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16634859,generation_2,1,0,0.9337744116783142,0.9337744116783142,173,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16634859,generation_3,1,0,0.977957546710968,0.977957546710968,187,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16720068,generation_1,38,19,0.0013580983504652,0.5150590383135224,300,1,0.5,False,False,False,False,True,True,False
qwen3_8b,train,16720068,generation_2,38,26,0.0004338357248343,0.30333969707288283,294,1,0.6842105263157895,False,False,False,False,False,True,False
qwen3_8b,train,16720068,generation_3,38,29,0.0009531856048852,0.24746955495548284,247,1,0.7631578947368421,False,False,False,False,False,True,False
qwen3_8b,train,16725121,generation_1,19,8,0.0002665792417246,0.5762702153128645,287,0,0.42105263157894735,False,False,False,False,True,True,False
qwen3_8b,train,16725121,generation_2,19,8,0.0002425679558655,0.5751970925814117,298,0,0.42105263157894735,False,False,False,False,True,True,False
qwen3_8b,train,16725121,generation_3,19,10,0.0002932237985078,0.514950499779508,270,0,0.5263157894736842,False,False,False,False,False,True,False
qwen3_8b,train,16737910,generation_1,2,0,0.9947718977928162,0.9958948791027069,172,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16737910,generation_2,2,0,0.9903824925422668,0.9934371709823608,172,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16737910,generation_3,2,0,0.9916269779205322,0.9943273365497589,242,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16755009,generation_1,9,1,0.0110450740903615,0.8756499660925733,243,0,0.1111111111111111,False,False,True,True,True,True,True
qwen3_8b,train,16755009,generation_2,9,1,0.0019156365888193,0.8707770576002076,218,0,0.1111111111111111,False,False,True,True,True,True,True
qwen3_8b,train,16755009,generation_3,9,1,0.0168263018131256,0.8739682800239987,223,0,0.1111111111111111,False,False,True,True,True,True,True
qwen3_8b,train,16781314,generation_1,3,0,0.9954167604446412,0.9967871308326721,187,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16781314,generation_2,3,0,0.9949938654899596,0.9963900844256083,235,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16781314,generation_3,3,0,0.9944899082183838,0.9965284665425619,203,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16786513,generation_1,7,4,0.0047594397328794,0.4338796144750501,261,0,0.5714285714285714,False,False,False,False,False,True,False
qwen3_8b,train,16786513,generation_2,7,2,0.0064176679588854,0.7111581742896566,197,0,0.2857142857142857,False,False,False,True,True,True,False
qwen3_8b,train,16786513,generation_3,7,4,0.0035293854307383,0.4344351124351046,239,0,0.5714285714285714,False,False,False,False,False,True,False
qwen3_8b,train,16801510,generation_1,5,3,0.0062015918083488,0.3895883178338408,198,0,0.6,False,False,False,False,False,True,False
qwen3_8b,train,16801510,generation_2,5,3,0.0057647107169032,0.3832628102973103,225,0,0.6,False,False,False,False,False,True,False
qwen3_8b,train,16801510,generation_3,5,3,0.0062448983080685,0.39861816428601743,287,0,0.6,False,False,False,False,False,True,False
qwen3_8b,train,16810074,generation_1,12,6,0.0075051663443446,0.5070714086759835,246,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,16810074,generation_2,12,7,0.0032377615571022,0.44450118734190863,288,0,0.5833333333333334,False,False,False,False,False,True,False
qwen3_8b,train,16810074,generation_3,12,8,0.0013984479010105,0.34638801380060613,282,0,0.6666666666666666,False,False,False,False,False,True,False
qwen3_8b,train,16822828,generation_1,1,0,0.996307134628296,0.996307134628296,185,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16822828,generation_2,1,0,0.99003404378891,0.99003404378891,142,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16822828,generation_3,1,0,0.9964693784713744,0.9964693784713744,164,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16843501,generation_1,2,0,0.9921532273292542,0.99417644739151,150,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16843501,generation_2,2,0,0.9939823746681212,0.9958281517028809,173,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16843501,generation_3,2,0,0.9939674139022828,0.9957599937915802,132,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16904497,generation_1,11,6,0.0012056544655933,0.4882496640784666,270,0,0.5454545454545454,False,False,False,False,False,True,False
qwen3_8b,train,16904497,generation_2,11,6,0.0012001227587461,0.46267377570356155,267,0,0.5454545454545454,False,False,False,False,False,True,False
qwen3_8b,train,16904497,generation_3,11,6,0.0007714857929386,0.46647577824346215,229,0,0.5454545454545454,False,False,False,False,False,True,False
qwen3_8b,train,16920333,generation_1,3,1,0.0841341093182563,0.68248101323843,144,3,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,16920333,generation_2,3,0,0.8713699579238892,0.9477386871973673,131,3,0.0,True,True,True,True,True,True,True
qwen3_8b,train,16920333,generation_3,3,0,0.6293378472328186,0.8630603353182474,202,3,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17000021,generation_1,7,0,0.6948399543762207,0.9458361864089966,168,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17000021,generation_2,7,1,0.0074950503185391,0.845692235045135,207,0,0.14285714285714285,False,False,True,True,True,True,False
qwen3_8b,train,17000021,generation_3,7,0,0.73328697681427,0.9500264184815543,140,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17003357,generation_1,3,0,0.9713733196258544,0.9842466711997986,174,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17003357,generation_2,3,0,0.9322386980056764,0.9701998035113016,198,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17003357,generation_3,3,0,0.9705788493156432,0.9820396502812704,152,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17006606,generation_1,7,2,0.010276005603373,0.6795320129022002,209,0,0.2857142857142857,False,False,False,True,True,True,False
qwen3_8b,train,17006606,generation_2,7,3,0.0002805523399729,0.6070728813938331,199,0,0.42857142857142855,False,False,False,False,True,True,False
qwen3_8b,train,17006606,generation_3,7,2,0.3753639459609985,0.8175974317959377,224,0,0.2857142857142857,False,False,False,True,True,True,False
qwen3_8b,train,17033686,generation_1,9,1,0.1636224091053009,0.9038131866190169,194,0,0.1111111111111111,False,False,True,True,True,True,True
qwen3_8b,train,17033686,generation_2,9,1,0.3689498603343963,0.9262979527314504,210,0,0.1111111111111111,False,False,True,True,True,True,True
qwen3_8b,train,17033686,generation_3,9,0,0.8198986649513245,0.9768831531206766,196,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17035713,generation_1,11,8,0.0002842337999027,0.2598426243136849,185,0,0.7272727272727273,False,False,False,False,False,True,False
qwen3_8b,train,17035713,generation_2,11,5,0.0036013931967318,0.5369982687671754,282,0,0.45454545454545453,False,False,False,False,True,True,False
qwen3_8b,train,17035713,generation_3,11,8,0.0001982119865715,0.27764585516838863,155,0,0.7272727272727273,False,False,False,False,False,True,False
qwen3_8b,train,17042910,generation_1,11,2,0.0148609410971403,0.7106270695274527,255,0,0.18181818181818182,False,False,True,True,True,True,False
qwen3_8b,train,17042910,generation_2,11,3,0.0143948793411254,0.7064655900678851,233,0,0.2727272727272727,False,False,False,True,True,True,False
qwen3_8b,train,17042910,generation_3,11,4,0.0135125061497092,0.6100769619542089,244,0,0.36363636363636365,False,False,False,False,True,True,False
qwen3_8b,train,17065198,generation_1,3,0,0.9921436309814452,0.9939296841621399,138,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17065198,generation_2,3,0,0.975510835647583,0.9871515432993571,185,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17065198,generation_3,3,0,0.990218460559845,0.9930097659428915,153,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17074608,generation_1,3,0,0.971498429775238,0.9736584623654684,146,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17074608,generation_2,3,1,0.0699595287442207,0.5513563379645348,155,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17074608,generation_3,3,0,0.9680583477020264,0.9743273854255676,159,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17083016,generation_1,6,0,0.98455148935318,0.9909229675928751,210,3,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17083016,generation_2,6,0,0.8392401933670044,0.9678667883078257,242,3,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17083016,generation_3,6,0,0.9833396673202516,0.9898019731044769,234,3,0.0,True,True,True,True,True,True,True
qwen3_8b,train,1711760,generation_1,1,0,0.9772523641586304,0.9772523641586304,247,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,1711760,generation_2,1,0,0.9804062843322754,0.9804062843322754,246,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,1711760,generation_3,1,0,0.973793625831604,0.973793625831604,270,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17177139,generation_1,8,2,0.0045655742287635,0.7387885064817965,188,0,0.25,False,False,False,True,True,True,False
qwen3_8b,train,17177139,generation_2,8,2,0.004580751992762,0.7113261312479153,147,0,0.25,False,False,False,True,True,True,False
qwen3_8b,train,17177139,generation_3,8,5,0.0121048325672745,0.40194837760645896,206,0,0.625,False,False,False,False,False,True,False
qwen3_8b,train,17185386,generation_1,3,1,0.007182762492448,0.6658079576057693,180,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17185386,generation_2,3,1,0.0020419203210622,0.6616362281298885,197,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17185386,generation_3,3,1,0.2115940004587173,0.7337103337049484,177,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17192049,generation_1,2,0,0.9169105887413024,0.9571069180965424,222,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17192049,generation_2,2,1,0.1986455768346786,0.5979250892996788,257,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17192049,generation_3,2,0,0.9659900069236756,0.9816678762435914,136,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17194457,generation_1,10,3,0.0456972084939479,0.6615833401679992,291,0,0.3,False,False,False,True,True,True,False
qwen3_8b,train,17194457,generation_2,10,4,0.0125565975904464,0.6179673112928867,222,0,0.4,False,False,False,False,True,True,False
qwen3_8b,train,17194457,generation_3,10,5,0.0005739781190641,0.5147950152226258,265,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17221831,generation_1,6,1,0.0466919727623462,0.8368320595473051,265,0,0.16666666666666666,False,False,True,True,True,True,False
qwen3_8b,train,17221831,generation_2,6,1,0.0130220539867877,0.7758518935491642,197,0,0.16666666666666666,False,False,True,True,True,True,False
qwen3_8b,train,17221831,generation_3,6,1,0.4322273433208465,0.8990085472663244,144,0,0.16666666666666666,False,False,True,True,True,True,False
qwen3_8b,train,17244258,generation_1,8,3,0.0119737340137362,0.6320869977353141,253,2,0.375,False,False,False,False,True,True,False
qwen3_8b,train,17244258,generation_2,8,1,0.0293214581906795,0.8256460758857429,246,2,0.125,False,False,True,True,True,True,False
qwen3_8b,train,17244258,generation_3,8,2,0.0168736353516578,0.6924087917432189,198,2,0.25,False,False,False,True,True,True,False
qwen3_8b,train,17250663,generation_1,2,0,0.9804645776748656,0.9874444305896758,153,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17250663,generation_2,2,0,0.9805020689964294,0.9880259931087494,131,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17250663,generation_3,2,0,0.9810390472412108,0.9883260130882262,133,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17273972,generation_1,2,1,0.0017457837238907,0.48260734649375076,151,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17273972,generation_2,2,1,0.0039231609553098,0.3459179019555449,142,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17273972,generation_3,2,2,0.0031964259687811,0.030372446519322648,160,0,1.0,False,False,False,False,False,True,False
qwen3_8b,train,17286451,generation_1,2,0,0.994851052761078,0.9951502084732056,193,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17286451,generation_2,2,0,0.994881272315979,0.9953136742115021,140,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17286451,generation_3,2,0,0.9938685297966005,0.993936836719513,155,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17304550,generation_1,6,0,0.9903325438499452,0.9942107995351156,153,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17304550,generation_2,6,0,0.9881199598312378,0.9954208234945933,177,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17304550,generation_3,6,0,0.988011598587036,0.9946272472540537,207,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17318851,generation_1,25,10,0.0002096452808473,0.5793890465318691,267,0,0.4,False,False,False,False,True,True,False
qwen3_8b,train,17318851,generation_2,25,10,0.0002135415270458,0.5968472834920976,249,0,0.4,False,False,False,False,True,True,False
qwen3_8b,train,17318851,generation_3,25,10,0.0002572481462266,0.5951817976136227,205,0,0.4,False,False,False,False,True,True,False
qwen3_8b,train,17327131,generation_1,1,0,0.9897654056549072,0.9897654056549072,174,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17327131,generation_2,1,0,0.9941686391830444,0.9941686391830444,246,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17327131,generation_3,1,0,0.9765923619270324,0.9765923619270324,138,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17344330,generation_1,6,1,0.0249091852456331,0.8209799705073237,170,1,0.16666666666666666,False,False,True,True,True,True,False
qwen3_8b,train,17344330,generation_2,6,1,0.0375339314341545,0.8253786650796732,170,1,0.16666666666666666,False,False,True,True,True,True,False
qwen3_8b,train,17344330,generation_3,6,1,0.0330888740718364,0.8257369815061489,194,1,0.16666666666666666,False,False,True,True,True,True,False
qwen3_8b,train,17351238,generation_1,4,1,0.3999785780906677,0.7353246659040451,167,0,0.25,False,False,False,True,True,True,False
qwen3_8b,train,17351238,generation_2,4,2,0.0028661622200161,0.49145849101478234,226,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17351238,generation_3,4,1,0.1549907475709915,0.6961395777761936,202,0,0.25,False,False,False,True,True,True,False
qwen3_8b,train,17379047,generation_1,6,2,0.0109392618760466,0.6623342237435281,234,1,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17379047,generation_2,6,3,0.2916106283664703,0.6561262657245001,151,1,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17379047,generation_3,6,2,0.014678930863738,0.6188060004884998,187,1,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17391797,generation_1,4,1,0.0121046621352434,0.7152361501939595,186,1,0.25,False,False,False,True,True,True,False
qwen3_8b,train,17391797,generation_2,4,1,0.0063411751762032,0.7303261945489794,200,1,0.25,False,False,False,True,True,True,False
qwen3_8b,train,17391797,generation_3,4,1,0.0082477983087301,0.7472571148537099,195,1,0.25,False,False,False,True,True,True,False
qwen3_8b,train,17439425,generation_1,8,4,0.0058843088336288,0.4749133743462152,158,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17439425,generation_2,8,3,0.0908347144722938,0.609272520057857,213,0,0.375,False,False,False,False,True,True,False
qwen3_8b,train,17439425,generation_3,8,4,0.0318938009440898,0.4880629326216876,201,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17495183,generation_1,17,4,0.0002226397627964,0.780025035930414,226,0,0.23529411764705882,False,False,False,True,True,True,False
qwen3_8b,train,17495183,generation_2,17,2,0.0002147765189874,0.862580957084634,210,0,0.11764705882352941,False,False,True,True,True,True,True
qwen3_8b,train,17495183,generation_3,17,7,0.0002003786357818,0.6483505310256185,210,0,0.4117647058823529,False,False,False,False,True,True,False
qwen3_8b,train,17572393,generation_1,10,4,0.0321069061756134,0.6093758136034012,231,0,0.4,False,False,False,False,True,True,False
qwen3_8b,train,17572393,generation_2,10,4,0.0165755860507488,0.6293456416577101,253,0,0.4,False,False,False,False,True,True,False
qwen3_8b,train,17572393,generation_3,10,3,0.076619952917099,0.6648848563432692,235,0,0.3,False,False,False,True,True,True,False
qwen3_8b,train,17595233,generation_1,6,0,0.9717653393745422,0.9920157094796499,197,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17595233,generation_2,6,2,0.0003415954997763,0.6466241860180162,213,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17595233,generation_3,6,0,0.9567689895629884,0.9892968535423279,183,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17615423,generation_1,12,6,0.0027412169147282,0.5331623029002609,228,3,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17615423,generation_2,12,6,0.0005151782534085,0.5160706019135735,246,3,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17615423,generation_3,12,3,0.0003403108858037,0.7529591258329068,269,3,0.25,False,False,False,True,True,True,False
qwen3_8b,train,17628794,generation_1,2,0,0.9945406317710876,0.9960471987724304,163,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17628794,generation_2,2,0,0.9851459264755248,0.9909513890743256,177,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17628794,generation_3,2,0,0.9936419129371644,0.9951152503490448,179,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17634480,generation_1,6,3,0.0169734973460435,0.5115766429031888,179,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17634480,generation_2,6,3,0.0089411018416285,0.5201927906212707,227,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17634480,generation_3,6,3,0.0256547480821609,0.5280366061876217,206,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17639754,generation_1,3,0,0.9478552341461182,0.9621011217435201,144,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17639754,generation_2,3,0,0.9590404629707336,0.9654827117919922,144,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17639754,generation_3,3,0,0.957693874835968,0.968655506769816,198,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17683901,generation_1,2,1,0.004789070226252,0.5006906469352543,223,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17683901,generation_2,2,1,0.2708791196346283,0.6337098032236099,121,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17683901,generation_3,2,1,0.0055892537347972,0.5011529063340275,139,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17854040,generation_1,2,1,0.2019999623298645,0.5885109901428223,235,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17854040,generation_2,2,1,0.0089081367477774,0.49887328548356885,162,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17854040,generation_3,2,1,0.4386085569858551,0.713450476527214,181,0,0.5,False,False,False,False,True,True,False
qwen3_8b,train,17877751,generation_1,5,0,0.9672553539276124,0.9882667422294616,233,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17877751,generation_2,5,0,0.9633020758628844,0.986605191230774,224,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17877751,generation_3,5,2,0.0608731806278228,0.6746588587760926,173,0,0.4,False,False,False,False,True,True,False
qwen3_8b,train,17910065,generation_1,3,1,0.0076087820343673,0.6663583751457433,178,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17910065,generation_2,3,1,0.007351336069405,0.6665846298759183,145,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17910065,generation_3,3,1,0.0114691639319062,0.6677255757773916,189,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17951029,generation_1,1,0,0.996908724308014,0.996908724308014,142,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17951029,generation_2,1,0,0.9971774816513062,0.9971774816513062,168,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17951029,generation_3,1,0,0.9974714517593384,0.9974714517593384,138,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,17959715,generation_1,8,2,0.1122663393616676,0.7585052149370313,155,0,0.25,False,False,False,True,True,True,False
qwen3_8b,train,17959715,generation_2,8,3,0.0157311949878931,0.6304716325830668,139,0,0.375,False,False,False,False,True,True,False
qwen3_8b,train,17959715,generation_3,8,1,0.3190136849880218,0.8983176089823246,197,0,0.125,False,False,True,True,True,True,False
qwen3_8b,train,17965424,generation_1,9,6,0.0015431127976626,0.37321346861103344,269,1,0.6666666666666666,False,False,False,False,False,True,False
qwen3_8b,train,17965424,generation_2,9,6,0.0008733851718716,0.35922648713070277,262,1,0.6666666666666666,False,False,False,False,False,True,False
qwen3_8b,train,17965424,generation_3,9,3,0.0037938246969133,0.5686127891401864,313,1,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17975693,generation_1,3,1,0.0123530765995383,0.6591430750365058,149,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17975693,generation_2,3,1,0.0165432505309581,0.6608738042414188,186,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,17975693,generation_3,3,1,0.0199439246207475,0.6626024749130011,187,0,0.3333333333333333,False,False,False,False,True,True,False
qwen3_8b,train,18050247,generation_1,6,0,0.96406352519989,0.986729085445404,211,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18050247,generation_2,6,0,0.8991703987121582,0.9695288936297098,214,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18050247,generation_3,6,0,0.9834649562835692,0.9908925493558248,214,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18083142,generation_1,16,2,0.0005665610660798,0.8089828484407917,323,0,0.125,False,False,True,True,True,True,True
qwen3_8b,train,18083142,generation_2,16,5,0.0035734740085899,0.6514018914022017,313,0,0.3125,False,False,False,True,True,True,False
qwen3_8b,train,18083142,generation_3,16,5,0.0002219634188804,0.692201361827756,241,0,0.3125,False,False,False,True,True,True,False
qwen3_8b,train,18165598,generation_1,13,5,0.00735963601619,0.6549863297348986,271,2,0.38461538461538464,False,False,False,False,True,True,False
qwen3_8b,train,18165598,generation_2,13,2,0.0732557997107505,0.8292814579147559,248,2,0.15384615384615385,False,False,True,True,True,True,True
qwen3_8b,train,18165598,generation_3,13,2,0.0616346932947635,0.7800860384909006,320,2,0.15384615384615385,False,False,True,True,True,True,True
qwen3_8b,train,18166824,generation_1,8,3,0.0098341172561049,0.6535437310812995,234,0,0.375,False,False,False,False,True,True,False
qwen3_8b,train,18166824,generation_2,8,1,0.1808434128761291,0.8876271471381187,207,0,0.125,False,False,True,True,True,True,False
qwen3_8b,train,18166824,generation_3,8,0,0.9920485615730286,0.9950283244252205,215,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18182964,generation_1,4,0,0.8709641098976135,0.9532365798950195,155,1,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18182964,generation_2,4,0,0.9443421959877014,0.9720288217067719,165,1,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18182964,generation_3,4,0,0.9441683292388916,0.9677660167217255,182,1,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18189233,generation_1,5,1,0.0002580634900368,0.7940979312290437,168,0,0.2,False,False,True,True,True,True,False
qwen3_8b,train,18189233,generation_2,5,2,0.0472739078104496,0.6178487874567509,150,0,0.4,False,False,False,False,True,True,False
qwen3_8b,train,18189233,generation_3,5,1,0.00929562933743,0.7907980177551508,225,0,0.2,False,False,True,True,True,True,False
qwen3_8b,train,18235024,generation_1,2,0,0.9974088072776794,0.9975429773330688,163,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18235024,generation_2,2,0,0.997148096561432,0.9972980916500092,159,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18235024,generation_3,2,0,0.9973547458648682,0.9975889921188354,203,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18262054,generation_1,2,0,0.9935908317565918,0.9943330585956573,227,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18262054,generation_2,2,0,0.9947178959846495,0.9954352974891661,160,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18262054,generation_3,2,0,0.994228720664978,0.9947910308837891,224,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18270997,generation_1,4,0,0.9640030264854432,0.9780588746070862,188,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18270997,generation_2,4,0,0.9423749446868896,0.9682274013757706,147,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18270997,generation_3,4,0,0.9683618545532228,0.9767986834049225,164,0,0.0,True,True,True,True,True,True,True
qwen3_8b,train,18310445,generation_1,36,28,0.0001935120380949,0.2145075286603565,239,0,0.7777777777777778,False,False,False,False,False,True,False
qwen3_8b,train,18310445,generation_2,36,29,0.0001830706460168,0.21581757351102873,289,0,0.8055555555555556,False,False,False,False,False,True,False
