model,split,paper_id,generation,n_relations,n_rare,n_failed,min_prob,mean_prob,num_relations_meta,abstract_words,allowed,passed
qwen3_8b,train,17273972,generation_2,2,0,1,0.0039231609553098,0.3459179019555449,2,142,0,False
qwen3_8b,train,17273972,generation_3,2,0,2,0.0031964259687811,0.030372446519322648,2,160,0,False
qwen3_8b,train,17286451,generation_1,2,0,0,0.994851052761078,0.9951502084732056,2,193,0,True
qwen3_8b,train,17286451,generation_2,2,0,0,0.994881272315979,0.9953136742115021,2,140,0,True
qwen3_8b,train,17286451,generation_3,2,0,0,0.9938685297966005,0.993936836719513,2,155,0,True
qwen3_8b,train,17304550,generation_1,6,0,0,0.9903325438499452,0.9942107995351156,6,153,0,True
qwen3_8b,train,17304550,generation_2,6,0,0,0.9881199598312378,0.9954208234945933,6,177,0,True
qwen3_8b,train,17304550,generation_3,6,0,0,0.988011598587036,0.9946272472540537,6,207,0,True
qwen3_8b,train,17318851,generation_1,25,0,10,0.0002096452808473,0.5793890465318691,25,267,2,False
qwen3_8b,train,17318851,generation_2,25,0,10,0.0002135415270458,0.5968472834920976,25,249,2,False
qwen3_8b,train,17318851,generation_3,25,0,10,0.0002572481462266,0.5951817976136227,25,205,2,False
qwen3_8b,train,17327131,generation_1,1,0,0,0.9897654056549072,0.9897654056549072,1,174,0,True
qwen3_8b,train,17327131,generation_2,1,0,0,0.9941686391830444,0.9941686391830444,1,246,0,True
qwen3_8b,train,17327131,generation_3,1,0,0,0.9765923619270324,0.9765923619270324,1,138,0,True
qwen3_8b,train,17344330,generation_1,7,1,1,0.0011077240342274,0.7038553638683099,7,170,0,False
qwen3_8b,train,17344330,generation_2,7,1,1,0.0005210218369029,0.7075418589021345,7,170,0,False
qwen3_8b,train,17344330,generation_3,7,1,1,0.0047694374807178,0.7084559037882302,7,194,0,False
qwen3_8b,train,17351238,generation_1,4,0,1,0.3999785780906677,0.7353246659040451,4,167,0,False
qwen3_8b,train,17351238,generation_2,4,0,2,0.0028661622200161,0.49145849101478234,4,226,0,False
qwen3_8b,train,17351238,generation_3,4,0,1,0.1549907475709915,0.6961395777761936,4,202,0,False
qwen3_8b,train,17379047,generation_1,7,1,2,0.007772802375257,0.5688254492623466,7,234,0,False
qwen3_8b,train,17379047,generation_2,7,1,3,0.0493937358260154,0.5694501900247165,7,151,0,False
qwen3_8b,train,17379047,generation_3,7,1,2,0.014678930863738,0.5362861031400306,7,187,0,False
qwen3_8b,train,17391797,generation_1,5,1,1,0.0006741741672158,0.5723237549886108,5,186,0,False
qwen3_8b,train,17391797,generation_2,5,1,1,0.0003315876820124,0.584327273175586,5,200,0,False
qwen3_8b,train,17391797,generation_3,5,1,1,0.0082477983087301,0.5997517554089427,5,195,0,False
qwen3_8b,train,17439425,generation_1,8,0,4,0.0058843088336288,0.4749133743462152,8,158,0,False
qwen3_8b,train,17439425,generation_2,8,0,3,0.0908347144722938,0.609272520057857,8,213,0,False
qwen3_8b,train,17439425,generation_3,8,0,4,0.0318938009440898,0.4880629326216876,8,201,0,False
qwen3_8b,train,17495183,generation_1,17,0,4,0.0002226397627964,0.780025035930414,17,226,2,False
qwen3_8b,train,17495183,generation_2,17,0,2,0.0002147765189874,0.862580957084634,17,210,2,True
qwen3_8b,train,17495183,generation_3,17,0,7,0.0002003786357818,0.6483505310256185,17,210,2,False
qwen3_8b,train,17572393,generation_1,10,0,4,0.0321069061756134,0.6093758136034012,10,231,1,False
qwen3_8b,train,17572393,generation_2,10,0,4,0.0165755860507488,0.6293456416577101,10,253,1,False
qwen3_8b,train,17572393,generation_3,10,0,3,0.076619952917099,0.6648848563432692,10,235,1,False
qwen3_8b,train,17595233,generation_1,6,0,0,0.9717653393745422,0.9920157094796499,6,197,0,True
qwen3_8b,train,17595233,generation_2,6,0,2,0.0003415954997763,0.6466241860180162,6,213,0,False
qwen3_8b,train,17595233,generation_3,6,0,0,0.9567689895629884,0.9892968535423279,6,183,0,True
qwen3_8b,train,17615423,generation_1,15,3,6,0.0003623284574132,0.427180515860285,15,228,2,False
qwen3_8b,train,17615423,generation_2,15,3,6,0.0004446928796824,0.41323375830931275,15,246,2,False
qwen3_8b,train,17615423,generation_3,15,3,3,0.0002787640551105,0.6024562377637873,15,269,2,False
qwen3_8b,train,17628794,generation_1,2,0,0,0.9945406317710876,0.9960471987724304,2,163,0,True
qwen3_8b,train,17628794,generation_2,2,0,0,0.9851459264755248,0.9909513890743256,2,177,0,True
qwen3_8b,train,17628794,generation_3,2,0,0,0.9936419129371644,0.9951152503490448,2,179,0,True
qwen3_8b,train,17634480,generation_1,6,0,3,0.0169734973460435,0.5115766429031888,6,179,0,False
qwen3_8b,train,17634480,generation_2,6,0,3,0.0089411018416285,0.5201927906212707,6,227,0,False
qwen3_8b,train,17634480,generation_3,6,0,3,0.0256547480821609,0.5280366061876217,6,206,0,False
qwen3_8b,train,17639754,generation_1,3,0,0,0.9478552341461182,0.9621011217435201,3,144,0,True
qwen3_8b,train,17639754,generation_2,3,0,0,0.9590404629707336,0.9654827117919922,3,144,0,True
qwen3_8b,train,17639754,generation_3,3,0,0,0.957693874835968,0.968655506769816,3,198,0,True
qwen3_8b,train,17683901,generation_1,2,0,1,0.004789070226252,0.5006906469352543,2,223,0,False
qwen3_8b,train,17683901,generation_2,2,0,1,0.2708791196346283,0.6337098032236099,2,121,0,False
qwen3_8b,train,17683901,generation_3,2,0,1,0.0055892537347972,0.5011529063340275,2,139,0,False
qwen3_8b,train,17854040,generation_1,2,0,1,0.2019999623298645,0.5885109901428223,2,235,0,False
qwen3_8b,train,17854040,generation_2,2,0,1,0.0089081367477774,0.49887328548356885,2,162,0,False
qwen3_8b,train,17854040,generation_3,2,0,1,0.4386085569858551,0.713450476527214,2,181,0,False
qwen3_8b,train,17877751,generation_1,5,0,0,0.9672553539276124,0.9882667422294616,5,233,0,True
qwen3_8b,train,17877751,generation_2,5,0,0,0.9633020758628844,0.986605191230774,5,224,0,True
qwen3_8b,train,17877751,generation_3,5,0,2,0.0608731806278228,0.6746588587760926,5,173,0,False
qwen3_8b,train,17910065,generation_1,3,0,1,0.0076087820343673,0.6663583751457433,3,178,0,False
qwen3_8b,train,17910065,generation_2,3,0,1,0.007351336069405,0.6665846298759183,3,145,0,False
qwen3_8b,train,17910065,generation_3,3,0,1,0.0114691639319062,0.6677255757773916,3,189,0,False
qwen3_8b,train,17951029,generation_1,1,0,0,0.996908724308014,0.996908724308014,1,142,0,True
qwen3_8b,train,17951029,generation_2,1,0,0,0.9971774816513062,0.9971774816513062,1,168,0,True
qwen3_8b,train,17951029,generation_3,1,0,0,0.9974714517593384,0.9974714517593384,1,138,0,True
qwen3_8b,train,17959715,generation_1,8,0,2,0.1122663393616676,0.7585052149370313,8,155,0,False
qwen3_8b,train,17959715,generation_2,8,0,3,0.0157311949878931,0.6304716325830668,8,139,0,False
qwen3_8b,train,17959715,generation_3,8,0,1,0.3190136849880218,0.8983176089823246,8,197,0,False
qwen3_8b,train,17965424,generation_1,10,1,6,0.0013412366388365,0.33602624541381376,10,269,1,False
qwen3_8b,train,17965424,generation_2,10,1,6,0.0008733851718716,0.3239327743824105,10,262,1,False
qwen3_8b,train,17965424,generation_3,10,1,3,0.0037938246969133,0.5123313883552327,10,313,1,False
qwen3_8b,train,17975693,generation_1,3,0,1,0.0123530765995383,0.6591430750365058,3,149,0,False
qwen3_8b,train,17975693,generation_2,3,0,1,0.0165432505309581,0.6608738042414188,3,186,0,False
qwen3_8b,train,17975693,generation_3,3,0,1,0.0199439246207475,0.6626024749130011,3,187,0,False
qwen3_8b,train,18050247,generation_1,6,0,0,0.96406352519989,0.986729085445404,6,211,0,True
qwen3_8b,train,18050247,generation_2,6,0,0,0.8991703987121582,0.9695288936297098,6,214,0,True
qwen3_8b,train,18050247,generation_3,6,0,0,0.9834649562835692,0.9908925493558248,6,214,0,True
qwen3_8b,train,18083142,generation_1,16,0,2,0.0005665610660798,0.8089828484407917,16,323,2,True
qwen3_8b,train,18083142,generation_2,16,0,5,0.0035734740085899,0.6514018914022017,16,313,2,False
qwen3_8b,train,18083142,generation_3,16,0,5,0.0002219634188804,0.692201361827756,16,241,2,False
qwen3_8b,train,18165598,generation_1,15,2,5,0.0047103306278586,0.5707303243378798,15,271,2,False
qwen3_8b,train,18165598,generation_2,15,2,2,0.0004777297726832,0.7203363980127809,15,248,2,True
qwen3_8b,train,18165598,generation_3,15,2,2,0.0013266007881611,0.6771441424110284,15,320,2,True
qwen3_8b,train,18166824,generation_1,8,0,3,0.0098341172561049,0.6535437310812995,8,234,0,False
qwen3_8b,train,18166824,generation_2,8,0,1,0.1808434128761291,0.8876271471381187,8,207,0,False
qwen3_8b,train,18166824,generation_3,8,0,0,0.9920485615730286,0.9950283244252205,8,215,0,True
qwen3_8b,train,18182964,generation_1,5,1,0,0.2506572604179382,0.8127207159996033,5,155,0,True
qwen3_8b,train,18182964,generation_2,5,1,0,0.2123308181762695,0.8200892210006714,5,165,0,True
qwen3_8b,train,18182964,generation_3,5,1,0,0.0432545654475688,0.7828637264668942,5,182,0,True
qwen3_8b,train,18189233,generation_1,5,0,1,0.0002580634900368,0.7940979312290437,5,168,0,False
qwen3_8b,train,18189233,generation_2,5,0,2,0.0472739078104496,0.6178487874567509,5,150,0,False
qwen3_8b,train,18189233,generation_3,5,0,1,0.00929562933743,0.7907980177551508,5,225,0,False
qwen3_8b,train,18235024,generation_1,2,0,0,0.9974088072776794,0.9975429773330688,2,163,0,True
qwen3_8b,train,18235024,generation_2,2,0,0,0.997148096561432,0.9972980916500092,2,159,0,True
qwen3_8b,train,18235024,generation_3,2,0,0,0.9973547458648682,0.9975889921188354,2,203,0,True
qwen3_8b,train,18262054,generation_1,2,0,0,0.9935908317565918,0.9943330585956573,2,227,0,True
qwen3_8b,train,18262054,generation_2,2,0,0,0.9947178959846495,0.9954352974891661,2,160,0,True
qwen3_8b,train,18262054,generation_3,2,0,0,0.994228720664978,0.9947910308837891,2,224,0,True
qwen3_8b,train,18270997,generation_1,4,0,0,0.9640030264854432,0.9780588746070862,4,188,0,True
qwen3_8b,train,18270997,generation_2,4,0,0,0.9423749446868896,0.9682274013757706,4,147,0,True
qwen3_8b,train,18270997,generation_3,4,0,0,0.9683618545532228,0.9767986834049225,4,164,0,True
qwen3_8b,train,18310445,generation_1,36,0,28,0.0001935120380949,0.2145075286603565,36,239,2,False
qwen3_8b,train,18310445,generation_2,36,0,29,0.0001830706460168,0.21581757351102873,36,289,2,False
qwen3_8b,train,18310445,generation_3,36,0,31,0.0001901609648484,0.1765759832350239,36,290,2,False
qwen3_8b,train,18340638,generation_1,7,0,3,0.0149917472153902,0.5666816173387424,7,212,0,False
qwen3_8b,train,18340638,generation_2,7,0,2,0.016086284071207,0.7045887612870761,7,220,0,False
qwen3_8b,train,18340638,generation_3,7,0,2,0.005807991605252,0.7046041817936514,7,281,0,False
qwen3_8b,train,18356633,generation_1,8,0,4,0.0363118015229702,0.5297789461910725,8,169,0,False
qwen3_8b,train,18356633,generation_2,8,0,0,0.68536376953125,0.9276681318879128,8,234,0,True
qwen3_8b,train,18356633,generation_3,8,0,4,0.0099463025107979,0.4999302157666534,8,217,0,False
qwen3_8b,train,18366737,generation_1,5,0,0,0.988593578338623,0.9927145719528199,5,171,0,True
qwen3_8b,train,18366737,generation_2,5,0,0,0.8140124082565308,0.9573311805725098,5,168,0,True
qwen3_8b,train,18366737,generation_3,5,0,0,0.9531615376472472,0.9838597297668457,5,169,0,True
qwen3_8b,train,18397285,generation_1,3,0,0,0.9907159805297852,0.994401216506958,3,161,0,True
qwen3_8b,train,18397285,generation_2,3,0,0,0.9832509160041808,0.9919203718503317,3,162,0,True
qwen3_8b,train,18397285,generation_3,3,0,0,0.9903064966201782,0.9941239356994629,3,208,0,True
qwen3_8b,train,18408250,generation_1,3,0,1,0.0002908892929553,0.5507296187182268,3,189,0,False
qwen3_8b,train,18408250,generation_2,3,0,1,0.0003152345889247,0.6578515124080392,3,192,0,False
qwen3_8b,train,18408250,generation_3,3,0,1,0.000288535200525,0.6417190594947897,3,198,0,False
qwen3_8b,train,18410508,generation_1,12,0,4,0.0065752966329455,0.6707814498028407,12,279,1,False
qwen3_8b,train,18410508,generation_2,12,0,3,0.0136299105361104,0.7461611410447707,12,267,1,False
qwen3_8b,train,18410508,generation_3,12,0,3,0.0028199083171784,0.7641403263357157,12,251,1,False
qwen3_8b,train,18410548,generation_1,3,0,0,0.9945662021636964,0.9961981376012167,3,200,0,True
qwen3_8b,train,18410548,generation_2,3,0,0,0.9949440360069276,0.9961513876914978,3,149,0,True
qwen3_8b,train,18410548,generation_3,3,0,0,0.9954078793525696,0.9964733123779297,3,165,0,True
qwen3_8b,train,18422462,generation_1,16,8,1,0.0002221236645709,0.43613983448267385,16,219,2,True
qwen3_8b,train,18422462,generation_2,16,8,0,0.0003442821034695,0.48919500707597763,16,202,2,True
qwen3_8b,train,18422462,generation_3,16,8,0,0.0004835237923543,0.49514455070129765,16,198,2,True
qwen3_8b,train,18439317,generation_1,2,0,1,0.000215319043491,0.498841180029558,2,244,0,False
qwen3_8b,train,18439317,generation_2,2,0,0,0.994404435157776,0.9958303272724152,2,210,0,True
qwen3_8b,train,18439317,generation_3,2,0,0,0.9941892623901368,0.9955112636089326,2,215,0,True
qwen3_8b,train,18442015,generation_1,15,1,4,0.041487380862236,0.7138554476201534,15,290,2,False
qwen3_8b,train,18442015,generation_2,15,1,5,0.0147944809868931,0.6343287587786715,15,235,2,False
qwen3_8b,train,18442015,generation_3,15,1,8,0.0016403002664446,0.4619219609691451,15,259,2,False
qwen3_8b,train,18470323,generation_1,2,0,0,0.9898070693016052,0.9930427670478821,2,147,0,True
qwen3_8b,train,18470323,generation_2,2,0,0,0.9923357367515564,0.9943986535072327,2,258,0,True
qwen3_8b,train,18470323,generation_3,2,0,0,0.9905989766120912,0.9934319257736206,2,175,0,True
qwen3_8b,train,18483878,generation_1,7,0,2,0.0269410070031881,0.7133232341813189,7,237,0,False
qwen3_8b,train,18483878,generation_2,7,0,1,0.0132468901574611,0.8320232879902635,7,169,0,False
qwen3_8b,train,18483878,generation_3,7,0,1,0.0167191531509161,0.7857182778950248,7,167,0,False
qwen3_8b,train,18487244,generation_1,2,0,0,0.9956347346305848,0.996728390455246,2,201,0,True
qwen3_8b,train,18487244,generation_2,2,0,0,0.995345175266266,0.9965205788612366,2,199,0,True
qwen3_8b,train,18487244,generation_3,2,0,0,0.9949629306793212,0.9962369799613953,2,173,0,True
qwen3_8b,train,18541230,generation_1,13,0,1,0.2193633317947387,0.9049061720187848,13,216,2,True
qwen3_8b,train,18541230,generation_2,13,0,4,0.0529895760118961,0.7268667797056528,13,224,2,False
qwen3_8b,train,18541230,generation_3,13,0,1,0.3382708728313446,0.9200030175539163,13,221,2,True
qwen3_8b,train,18544179,generation_1,10,2,2,0.0126921962946653,0.6460867343470454,10,227,1,False
qwen3_8b,train,18544179,generation_2,10,2,2,0.0110932476818561,0.6089765340089798,10,172,1,False
qwen3_8b,train,18544179,generation_3,10,2,0,0.0149986157193779,0.749226835463196,10,198,1,True
qwen3_8b,train,18593936,generation_1,51,0,14,0.0003641256480477,0.7099865261755208,51,306,2,False
qwen3_8b,train,18593936,generation_2,51,0,11,0.0002230719546787,0.7750567655933921,51,262,2,False
qwen3_8b,train,18593936,generation_3,51,0,13,0.0005701445043087,0.7488575494966889,51,303,2,False
qwen3_8b,train,18631865,generation_1,7,1,3,0.0026258216239511,0.4221988706849515,7,237,0,False
qwen3_8b,train,18631865,generation_2,7,1,3,0.000556077749934,0.39844393835768904,7,216,0,False
qwen3_8b,train,18631865,generation_3,7,1,3,0.0035084357950836,0.4351041186933538,7,233,0,False
qwen3_8b,train,18657397,generation_1,2,0,1,0.010634334757924,0.33675022516399616,2,209,0,False
qwen3_8b,train,18657397,generation_2,2,0,0,0.6572779417037964,0.8179571628570557,2,144,0,True
qwen3_8b,train,18657397,generation_3,2,0,1,0.2318429499864578,0.3988459184765816,2,188,0,False
qwen3_8b,train,18672102,generation_1,24,0,3,0.0042890142649412,0.8610969991617216,24,150,2,False
qwen3_8b,train,18672102,generation_2,24,0,1,0.0116548780351877,0.9463784804102033,24,235,2,True
qwen3_8b,train,18672102,generation_3,24,0,3,0.0052065094932913,0.871421221566076,24,171,2,False
qwen3_8b,train,18674790,generation_1,19,0,9,0.0001900313654914,0.5188377539575173,19,243,2,False
qwen3_8b,train,18674790,generation_2,19,0,10,0.000187497556908,0.47361078089038766,19,270,2,False
qwen3_8b,train,18674790,generation_3,19,0,9,0.0053416085429489,0.5707765111062479,19,284,2,False
qwen3_8b,train,18681856,generation_1,6,0,2,0.0085101434960961,0.660138758054624,6,142,0,False
qwen3_8b,train,18681856,generation_2,6,0,2,0.0287161339074373,0.6742833129440745,6,142,0,False
qwen3_8b,train,18681856,generation_3,6,0,2,0.0136768072843551,0.6285611176863313,6,185,0,False
qwen3_8b,train,18699851,generation_1,5,0,0,0.9971386194229126,0.9975739479064941,5,221,0,True
qwen3_8b,train,18699851,generation_2,5,0,0,0.9976625442504884,0.9979636907577515,5,203,0,True
qwen3_8b,train,18699851,generation_3,5,0,0,0.9975442290306092,0.9978639245033264,5,232,0,True
qwen3_8b,train,18752389,generation_1,17,1,7,0.0004505040415097,0.533939145561924,17,290,2,False
qwen3_8b,train,18752389,generation_2,17,1,7,0.000268172007054,0.5325542636051336,17,325,2,False
qwen3_8b,train,18752389,generation_3,17,1,6,0.003743028268218,0.6266171969473362,17,280,2,False
qwen3_8b,train,18754075,generation_1,9,0,2,0.0377887226641178,0.6945351333253913,9,189,1,False
qwen3_8b,train,18754075,generation_2,9,0,1,0.1017726883292198,0.8620464031895002,9,230,1,True
qwen3_8b,train,18754075,generation_3,9,0,4,0.0439039804041385,0.5697543066408899,9,223,1,False
qwen3_8b,train,18768591,generation_1,24,0,13,0.0001806923246476,0.4691832955377322,24,273,2,False
qwen3_8b,train,18768591,generation_2,24,0,8,0.0002004938869504,0.6484820960437597,24,230,2,False
qwen3_8b,train,18768591,generation_3,24,0,8,0.0001960356894414,0.6637058156472145,24,278,2,False
qwen3_8b,train,18772193,generation_1,14,0,3,0.034248661249876,0.7148954043430942,14,206,2,False
qwen3_8b,train,18772193,generation_2,14,0,7,0.0009629861451685,0.501735933890034,14,245,2,False
qwen3_8b,train,18772193,generation_3,14,0,8,0.0043078805319964,0.42608408293952893,14,259,2,False
qwen3_8b,train,18779591,generation_1,9,1,1,0.0004219109832774,0.8810709283861797,9,231,1,True
qwen3_8b,train,18779591,generation_2,9,1,1,0.0001815285068005,0.8839994572465204,9,242,1,True
qwen3_8b,train,18779591,generation_3,9,1,1,0.0004492300213314,0.8840598651376139,9,196,1,True
qwen3_8b,train,18790087,generation_1,2,0,0,0.9941006302833556,0.9942954480648041,2,171,0,True
qwen3_8b,train,18790087,generation_2,2,0,0,0.994201958179474,0.9944741725921632,2,178,0,True
qwen3_8b,train,18790087,generation_3,2,0,0,0.9942917823791504,0.9946167171001434,2,143,0,True
qwen3_8b,train,18791947,generation_1,1,0,1,0.0132123492658138,0.0132123492658138,1,168,0,False
qwen3_8b,train,18791947,generation_2,1,0,1,0.0064627304673194,0.0064627304673194,1,272,0,False
qwen3_8b,train,18791947,generation_3,1,0,1,0.0063414578326046,0.0063414578326046,1,210,0,False
qwen3_8b,train,18808529,generation_1,12,0,1,0.0398717112839221,0.8478360986337066,12,210,1,True
qwen3_8b,train,18808529,generation_2,12,0,2,0.000464385462692,0.8176123492182038,12,171,1,False
qwen3_8b,train,18808529,generation_3,12,0,2,0.0007181276450864,0.7823496134709179,12,222,1,False
qwen3_8b,train,18809400,generation_1,12,0,2,0.0147236445918679,0.801270186357821,12,203,1,False
qwen3_8b,train,18809400,generation_2,12,0,2,0.0203529987484216,0.8249168068480989,12,210,1,False
qwen3_8b,train,18809400,generation_3,12,0,1,0.0132984099909663,0.8819867983305206,12,211,1,True
qwen3_8b,train,18827003,generation_1,10,1,1,0.0784247368574142,0.865482984483242,10,234,1,True
qwen3_8b,train,18827003,generation_2,10,1,2,0.0245095454156398,0.7713894817978144,10,232,1,False
qwen3_8b,train,18827003,generation_3,10,1,3,0.0076426877640187,0.7654392661061138,10,261,1,False
qwen3_8b,train,18945288,generation_1,2,0,0,0.995084822177887,0.995130330324173,2,154,0,True
qwen3_8b,train,18945288,generation_2,2,0,1,0.0169705059379339,0.5059339059516788,2,184,0,False
qwen3_8b,train,18945288,generation_3,2,0,0,0.9308475255966188,0.9632991552352905,2,191,0,True
qwen3_8b,train,18945509,generation_1,12,4,3,0.0004023422079626,0.4586151707941705,12,195,1,False
qwen3_8b,train,18945509,generation_2,12,4,5,0.0003017868439201,0.25547960266461206,12,264,1,False
qwen3_8b,train,18945509,generation_3,12,4,4,0.0003263685794081,0.33543563649679226,12,228,1,False
qwen3_8b,train,18987260,generation_1,14,0,1,0.3851635158061981,0.9395158269575664,14,238,2,True
qwen3_8b,train,18987260,generation_2,14,0,0,0.9008692502975464,0.9775882874216352,14,218,2,True
qwen3_8b,train,18987260,generation_3,14,0,0,0.74391770362854,0.9658176217760358,14,292,2,True
qwen3_8b,train,19037252,generation_1,1,0,0,0.9976563453674316,0.9976563453674316,1,138,0,True
qwen3_8b,train,19037252,generation_2,1,0,0,0.9968664050102234,0.9968664050102234,1,203,0,True
qwen3_8b,train,19037252,generation_3,1,0,0,0.9977496266365052,0.9977496266365052,1,193,0,True
qwen3_8b,train,19048115,generation_1,12,1,1,0.0024143690243363,0.91083402132305,12,330,1,True
qwen3_8b,train,19048115,generation_2,12,1,0,0.961955189704895,0.9919040451447169,12,236,1,True
qwen3_8b,train,19048115,generation_3,12,1,1,0.30616495013237,0.9333671058217684,12,240,1,True
qwen3_8b,train,19058010,generation_1,21,1,10,0.0631175264716148,0.5091295848999705,21,221,2,False
qwen3_8b,train,19058010,generation_2,21,1,5,0.0965141579508781,0.7177511560065406,21,219,2,False
qwen3_8b,train,19058010,generation_3,21,1,11,0.0118372375145554,0.48490205828455235,21,267,2,False
qwen3_8b,train,19067809,generation_1,6,0,2,0.0283680371940135,0.6703891170521578,6,145,0,False
qwen3_8b,train,19067809,generation_2,6,0,2,0.0196006298065185,0.6697927533338467,6,144,0,False
qwen3_8b,train,19067809,generation_3,6,0,1,0.2065217494964599,0.8326213558514913,6,208,0,False
qwen3_8b,train,19082493,generation_1,5,0,1,0.0240470953285694,0.789266137033701,5,224,0,False
qwen3_8b,train,19082493,generation_2,5,0,0,0.7615384459495544,0.9193252444267273,5,214,0,True
qwen3_8b,train,19082493,generation_3,5,0,1,0.2908975481986999,0.8435503363609314,5,160,0,False
qwen3_8b,train,19101703,generation_1,3,0,1,0.0118326572701334,0.6682269582524896,3,206,0,False
qwen3_8b,train,19101703,generation_2,3,0,1,0.0067037269473075,0.6666805918018023,3,164,0,False
qwen3_8b,train,19101703,generation_3,3,0,1,0.0077992151491343,0.6668736163216332,3,198,0,False
qwen3_8b,train,19108278,generation_1,12,0,2,0.0003468815120868,0.8168152644211659,12,271,1,False
qwen3_8b,train,19108278,generation_2,12,0,2,0.0123950913548469,0.8242204735676447,12,165,1,False
qwen3_8b,train,19108278,generation_3,12,0,3,0.0061602191999554,0.7389301316967855,12,187,1,False
qwen3_8b,train,19110214,generation_1,6,0,2,0.0006868750788271,0.6532942498646055,6,218,0,False
qwen3_8b,train,19110214,generation_2,6,0,2,0.0002858761290553,0.6613747601950308,6,197,0,False
qwen3_8b,train,19110214,generation_3,6,0,1,0.0003955026331823,0.8084961417625891,6,162,0,False
qwen3_8b,train,19160446,generation_1,2,0,0,0.9945645332336426,0.9948839545249939,2,242,0,True
qwen3_8b,train,19160446,generation_2,2,0,0,0.9932911396026612,0.9937768876552582,2,148,0,True
qwen3_8b,train,19160446,generation_3,2,0,0,0.9917550086975098,0.9926308393478394,2,153,0,True
qwen3_8b,train,19218574,generation_1,11,0,0,0.5504688024520874,0.9446615901860324,11,252,1,True
qwen3_8b,train,19218574,generation_2,11,0,1,0.0007342719472944,0.8980196608145806,11,240,1,True
qwen3_8b,train,19218574,generation_3,11,0,2,0.0014197025448083,0.820763779126785,11,222,1,False
qwen3_8b,train,19234905,generation_1,1,0,0,0.9798981547355652,0.9798981547355652,1,166,0,True
qwen3_8b,train,19234905,generation_2,1,0,0,0.979116141796112,0.979116141796112,1,179,0,True
qwen3_8b,train,19234905,generation_3,1,0,0,0.980985462665558,0.980985462665558,1,258,0,True
qwen3_8b,train,19306381,generation_1,43,5,25,0.0001762063475325,0.31028596801428815,43,284,2,False
qwen3_8b,train,19306381,generation_2,43,5,28,0.0001798370358301,0.24727664748748196,43,266,2,False
qwen3_8b,train,19306381,generation_3,43,5,27,0.0001771651150193,0.2689003915486039,43,228,2,False
qwen3_8b,train,19319147,generation_1,5,0,2,0.0137626538053154,0.5976856777444481,5,173,0,False
qwen3_8b,train,19319147,generation_2,5,0,2,0.0103470217436552,0.6470348265022039,5,162,0,False
qwen3_8b,train,19319147,generation_3,5,0,2,0.0138232624158263,0.6022817490622401,5,175,0,False
qwen3_8b,train,19346865,generation_1,2,0,0,0.9762442111968994,0.9816561937332153,2,137,0,True
qwen3_8b,train,19346865,generation_2,2,0,0,0.9759184122085572,0.9803137183189392,2,177,0,True
qwen3_8b,train,19346865,generation_3,2,0,0,0.9648478031158448,0.9767766296863556,2,217,0,True
qwen3_8b,train,19365571,generation_1,3,0,0,0.994775652885437,0.9963642557462057,3,245,0,True
qwen3_8b,train,19365571,generation_2,3,0,0,0.9936352968215942,0.9958969354629517,3,176,0,True
qwen3_8b,train,19365571,generation_3,3,0,0,0.9940316081047058,0.9958017071088155,3,188,0,True
qwen3_8b,train,19370764,generation_1,7,0,1,0.0013159071095287,0.8428173598035106,7,173,0,False
qwen3_8b,train,19370764,generation_2,7,0,1,0.005387932062149,0.8174747611795153,7,182,0,False
qwen3_8b,train,19370764,generation_3,7,0,2,0.000183504569577,0.6779022639592378,7,159,0,False
qwen3_8b,train,19445921,generation_1,16,0,2,0.0002467865997459,0.8612339246374177,16,292,2,True
qwen3_8b,train,19445921,generation_2,16,0,2,0.0012195655144751,0.8785305019991938,16,256,2,True
qwen3_8b,train,19445921,generation_3,16,0,2,0.0003550002293195,0.8625111161800305,16,203,2,True
qwen3_8b,train,19463742,generation_1,46,1,28,0.0001805500796763,0.3604184218980347,46,332,2,False
qwen3_8b,train,19463742,generation_2,46,1,28,0.0001761720632202,0.37527255187223596,46,332,2,False
qwen3_8b,train,19463742,generation_3,46,1,28,0.0001766635978128,0.3893687411299375,46,275,2,False
qwen3_8b,train,19508969,generation_1,28,0,0,0.8745021224021912,0.9816511124372482,28,193,2,True
qwen3_8b,train,19508969,generation_2,28,0,7,0.0040023988112807,0.7122974515493427,28,291,2,False
qwen3_8b,train,19508969,generation_3,28,0,3,0.0426378957927227,0.8961932428979448,28,244,2,False
qwen3_8b,train,19521089,generation_1,1,0,0,0.9930819869041444,0.9930819869041444,1,163,0,True
qwen3_8b,train,19521089,generation_2,1,0,0,0.9943041205406188,0.9943041205406188,1,153,0,True
qwen3_8b,train,19521089,generation_3,1,0,0,0.994001805782318,0.994001805782318,1,145,0,True
qwen3_8b,train,19536134,generation_1,30,1,11,0.0002500293485354,0.6394160512708671,30,245,2,False
qwen3_8b,train,19536134,generation_2,30,1,11,0.0002494155778549,0.6067220332062182,30,228,2,False
qwen3_8b,train,19536134,generation_3,30,1,10,0.0002186086057918,0.6386069627745504,30,204,2,False
qwen3_8b,train,19549709,generation_1,5,0,0,0.97303968667984,0.9861214756965637,5,203,0,True
qwen3_8b,train,19549709,generation_2,5,0,0,0.9712626338005066,0.9862427830696106,5,181,0,True
